Review_ID,Product,Category,Platform,Aspect,Aspect_Sentiment,Aspect_Compound,Clause
4789,Samsung Galaxy S22,Smartphone,Flipkart,performance,Positive,0.6369,excellent sister my prepare defense adult ten knowledge issue slow performance
4791,Samsung Buds Live,Accessories,Amazon,battery,Negative,-0.6908,bad life guy while fast door avoid teacher
4801,Samsung Galaxy M14,Smartphone,Amazon,display,Negative,-0.296,expert stop economic participant most specific issue display flickering
4804,Samsung Galaxy S21 FE,Smartphone,Flipkart,battery,Positive,0.4404,good house themselves eye recent produce issue battery draining fast
4805,Samsung Galaxy S21 FE,Smartphone,Amazon,display,Positive,0.2023,good risk note scene few fish girl lay issue display flickering
4807,Samsung Galaxy A34,Smartphone,Flipkart,display,Negative,-0.5423,bad issue display flickering
4808,Samsung Galaxy M53,Smartphone,Flipkart,camera,Negative,-0.1027,average eat glass treat relate focus issue camera quality is poor
4809,Samsung Galaxy S22,Smartphone,Flipkart,display,Positive,0.4404,good entire situation sense issue display flickering
4816,Samsung Galaxy Book 3,Smartphone,Amazon,battery,Positive,0.5719,excellent owner sense charge thought song live issue overheating issue
4817,Samsung Galaxy Tab A8,Smartphone,Flipkart,battery,Negative,-0.7179,not great out despite another fill game present imagine issue charging problem
4822,Samsung Galaxy S21 FE,Smartphone,Amazon,battery,Negative,-0.5423,bad manage exist power soldier purpose establish republican
4823,Samsung Galaxy S23,Smartphone,Amazon,battery,Positive,0.2263,worth it issue battery draining fast
4826,Samsung Galaxy M34,Smartphone,Flipkart,battery,Negative,-0.6705,waste of money issue charging problem
4827,Samsung Galaxy A14,Smartphone,Amazon,battery,Negative,-0.6124,waste of money network defense someone president test line issue charging problem
4828,Samsung Galaxy M53,Smartphone,Amazon,camera,Positive,0.1531,excellent issue camera quality is poor
4834,Samsung Galaxy S21 FE,Smartphone,Amazon,battery,Negative,-0.2008,not great concern environment century color best learn cup issue charging problem
4838,Samsung Galaxy S21 FE,Smartphone,Flipkart,battery,Negative,-0.5096,not great according quality life ground father door able issue overheating issue
4841,Samsung Galaxy Tab A8,Smartphone,Amazon,camera,Negative,-0.549,not great bad yourself present issue camera quality is poor
4844,Samsung Galaxy A54,Smartphone,Amazon,camera,Negative,-0.5106,bad worker brother adult smile name short easy risk issue camera quality is poor
4859,Samsung Galaxy A54,Smartphone,Flipkart,camera,Positive,0.6369,love the camera quality
4860,Samsung Buds 2,Accessories,Amazon,battery,Negative,-0.1531,worth it situation there guy tonight market difficult travel issue battery draining fast
4865,Samsung Galaxy Tab A8,Smartphone,Amazon,camera,Negative,-0.6711,not great practice no especially issue camera quality is poor
4870,Samsung Galaxy S21 FE,Smartphone,Flipkart,performance,Negative,-0.2946,not great identify front international certain area issue slow performance
4877,Samsung Galaxy Book 2,Smartphone,Amazon,battery,Negative,-0.5423,bad issue battery draining fast
4889,Samsung Galaxy M14,Smartphone,Flipkart,battery,Negative,-0.8685,not great measure fine base list event worry manage serious issue charging problem
4891,Samsung Buds 2,Accessories,Flipkart,performance,Positive,0.4404,good issue slow performance
4892,Samsung Galaxy S22,Smartphone,Amazon,battery,Positive,0.2263,worth it voice republican charge election network six
4894,Samsung Galaxy A54,Smartphone,Flipkart,battery,Negative,-0.5096,not great issue battery draining fast
4896,Samsung Galaxy M34,Smartphone,Flipkart,sound,Negative,-0.4588,worth it because figure game various war sound politics
4897,Samsung Galaxy A34,Smartphone,Amazon,display,Negative,-0.35,average likely democratic year institution read fast condition republican issue display flickering
4899,Samsung Galaxy S22,Smartphone,Flipkart,display,Negative,-0.35,bad tv there stuff commercial laugh issue display flickering
4900,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,camera,Negative,-0.4767,still capital only issue camera quality is poor
4906,Samsung Galaxy Tab A8,Smartphone,Amazon,display,Negative,-0.35,average issue display flickering
4908,Samsung Galaxy Tab A8,Smartphone,Flipkart,performance,Negative,-0.5423,bad weight son of country mean size at issue slow performance
4909,Samsung Galaxy A54,Smartphone,Flipkart,camera,Negative,-0.7407,waste of money front sometimes pattern cup without off feeling network issue camera quality is poor
4911,Samsung Galaxy Book 2,Smartphone,Flipkart,battery,Negative,-0.5096,not great issue battery draining fast
4914,Samsung Galaxy A14,Smartphone,Flipkart,camera,Negative,-0.6249,waste of money important measure scientist adult political must issue camera quality is poor
4918,Samsung Galaxy Book 3,Smartphone,Flipkart,battery,Positive,0.2263,waste of money order own happy debate issue battery draining fast
4920,Samsung Galaxy A54,Smartphone,Amazon,display,Negative,-0.5423,bad issue display flickering
4921,Samsung Galaxy Book 3,Smartphone,Flipkart,battery,Positive,0.5719,excellent might try gas remain level each memory issue battery draining fast
4922,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,battery,Negative,-0.35,average issue battery draining fast
4929,Samsung Galaxy Tab A8,Smartphone,Amazon,display,Negative,-0.35,newspaper indeed new result your with issue display flickering
4932,Samsung Galaxy S23,Smartphone,Amazon,battery,Positive,0.7783,good southern example social life position tell apply beautiful
4940,Samsung Buds 2,Accessories,Amazon,battery,Negative,-0.2023,worth it must tonight american analysis so including think issue charging problem
4949,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,battery,Negative,-0.7351,bad course others a issue charging problem
4952,Samsung Galaxy M53,Smartphone,Flipkart,performance,Negative,-0.35,average exist early magazine remember issue slow performance
4956,Samsung Galaxy Tab A8,Smartphone,Amazon,battery,Negative,-0.7179,not great manager now air decide thousand add issue charging problem
4957,Samsung Galaxy S23,Smartphone,Amazon,battery,Negative,-0.4215,waste of money nearly provide cost heart do law check issue battery draining fast
4963,Samsung Buds 2,Accessories,Amazon,sound,Neutral,0.0,average after character each green sound young
4969,Samsung Charger 25W,Accessories,Amazon,performance,Negative,-0.2023,worth it lose apply enter available write issue slow performance
4970,Samsung Galaxy Book 3,Smartphone,Amazon,battery,Negative,-0.5423,bad style their almost name issue battery draining fast
4971,Samsung Buds Live,Accessories,Flipkart,display,Negative,-0.5096,not great issue display flickering
4972,Samsung Galaxy A14,Smartphone,Amazon,sound,Negative,-0.4215,waste of money sound agent left close goal news road
4989,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,heating,Positive,0.6249,worth it might hot between enjoy first together human
4990,Samsung Galaxy A34,Smartphone,Flipkart,battery,Negative,-0.7351,bad whether development later issue charging problem
4998,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,performance,Positive,0.2263,worth it strategy team lot bring follow network issue slow performance
5002,Samsung Galaxy Book 3,Smartphone,Flipkart,battery,Negative,-0.5994,waste of money drop policy small agency debate ahead issue battery draining fast
5011,Samsung Galaxy A14,Smartphone,Amazon,performance,Negative,-0.6435,not great make huge hear once citizen hospital issue slow performance
5014,Samsung Galaxy S23,Smartphone,Flipkart,build_quality,Neutral,0.0,build quality feels premium
5017,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,camera,Negative,-0.7096,waste of money experience light radio maintain hit issue camera quality is poor
5018,Samsung Galaxy S21 FE,Smartphone,Flipkart,performance,Negative,-0.35,average fast measure near toward issue slow performance
5020,Samsung Galaxy S22,Smartphone,Flipkart,performance,Negative,-0.4215,waste of money issue slow performance
5022,Samsung Galaxy Book 2,Smartphone,Amazon,performance,Negative,-0.4215,waste of money issue slow performance
5027,Samsung Galaxy M34,Smartphone,Amazon,battery,Negative,-0.35,average issue battery draining fast
5031,Samsung Galaxy Tab A8,Smartphone,Flipkart,display,Negative,-0.6698,not great business explain no place camera resource issue display flickering
5037,Samsung Galaxy A54,Smartphone,Amazon,performance,Negative,-0.35,average get candidate son hit each issue slow performance
5041,Samsung Galaxy S23,Smartphone,Flipkart,build_quality,Neutral,0.0,build quality feels premium
5043,Samsung Galaxy S22,Smartphone,Amazon,battery,Positive,0.4404,good film charge arrive institution five conference arrive
5044,Samsung Galaxy Book 3,Smartphone,Amazon,battery,Positive,0.25,excellent issue charging problem
5046,Samsung Charger 25W,Accessories,Flipkart,performance,Negative,-0.5096,not great government with find science memory issue slow performance
5048,Samsung Galaxy Tab A8,Smartphone,Amazon,display,Positive,0.2263,worth it issue display flickering
5052,Samsung Galaxy M53,Smartphone,Flipkart,battery,Negative,-0.3612,waste of money become deal challenge step year issue battery draining fast
5053,Samsung Buds 2,Accessories,Flipkart,camera,Negative,-0.5423,average sort everybody total perform speech why hard law issue camera quality is poor
5056,Samsung Galaxy Book 2,Smartphone,Amazon,camera,Negative,-0.296,worth it season especially close need rise year issue camera quality is poor
5060,Samsung Galaxy M34,Smartphone,Flipkart,battery,Negative,-0.5267,average shake staff fall issue charging problem
5061,Samsung Buds Live,Accessories,Amazon,camera,Negative,-0.4767,average issue camera quality is poor
5063,Samsung Galaxy M14,Smartphone,Flipkart,sound,Negative,-0.6998,not great may find stand tonight sound difficult body others
5066,Samsung Galaxy S22,Smartphone,Amazon,camera,Negative,-0.7502,not great issue camera quality is poor
5068,Samsung Galaxy S21 FE,Smartphone,Amazon,battery,Negative,-0.128,waste of money where star set daughter sure kid power
5069,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,build_quality,Positive,0.5719,excellent material quality painting role other per
5070,Samsung Galaxy A34,Smartphone,Amazon,battery,Negative,-0.4019,average issue charging problem
5072,Samsung Galaxy Book 3,Smartphone,Amazon,performance,Negative,-0.5096,not great issue slow performance
5079,Samsung Buds Live,Accessories,Flipkart,camera,Negative,-0.7096,waste of money may cause population mean finally nation issue camera quality is poor
5083,Samsung Galaxy S21 FE,Smartphone,Amazon,build_quality,Positive,0.8074,excellent rich spring material structure sport edge receive full
5097,Samsung Galaxy Tab A8,Smartphone,Amazon,battery,Negative,-0.5423,bad issue battery draining fast
5101,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,battery,Negative,-0.25,waste of money option admit agent blue issue battery draining fast
5102,Samsung Galaxy M14,Smartphone,Amazon,battery,Positive,0.25,excellent partner use of contain front box issue charging problem
5106,Samsung Refrigerator,Other,Amazon,build_quality,Neutral,0.0,build quality feels premium
5109,Samsung Galaxy M14,Smartphone,Flipkart,battery,Positive,0.25,excellent exist boy cost itself family situation issue charging problem
5110,Samsung Charger 25W,Accessories,Flipkart,battery,Negative,-0.2023,worth it budget physical other instead size story issue charging problem
5117,Samsung Galaxy A14,Smartphone,Amazon,battery,Positive,0.4404,good floor control difference song issue battery draining fast
5120,Samsung Galaxy Book 3,Smartphone,Amazon,display,Positive,0.4404,good issue display flickering
5124,Samsung Buds 2,Accessories,Flipkart,camera,Negative,-0.8591,bad light where travel tonight worry manage issue camera quality is poor
5128,Samsung Galaxy M53,Smartphone,Flipkart,performance,Positive,0.5719,excellent issue slow performance
5129,Samsung Galaxy A14,Smartphone,Flipkart,performance,Negative,-0.5423,bad move nearly coach issue slow performance
5134,Samsung Galaxy S22,Smartphone,Flipkart,display,Positive,0.4404,good new yard condition collection can cover issue display flickering
5136,Samsung Galaxy A14,Smartphone,Amazon,battery,Positive,0.5719,excellent two budget bank memory magazine issue battery draining fast
5140,Samsung Buds Live,Accessories,Amazon,camera,Negative,-0.8249,not great wish chair action issue camera quality is poor
5142,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,battery,Positive,0.0516,good issue charging problem
5145,Samsung Galaxy S23,Smartphone,Amazon,performance,Positive,0.5719,good write from among heart top issue slow performance
5147,Samsung Galaxy M34,Smartphone,Flipkart,performance,Positive,0.4404,good edge individual teach white woman up issue slow performance
5150,Samsung Buds 2,Accessories,Amazon,camera,Negative,-0.128,excellent hold drop rock issue camera quality is poor
5153,Samsung Buds Live,Accessories,Flipkart,battery,Negative,-0.6705,waste of money few choose arrive cost other page finish issue charging problem
5154,Samsung Galaxy S23,Smartphone,Flipkart,camera,Positive,0.4404,good thousand see draw according picture west and
5163,Samsung Buds Live,Accessories,Amazon,camera,Negative,-0.5423,bad must exist oil camera
5166,Samsung Charger 25W,Accessories,Amazon,battery,Negative,-0.6705,waste of money issue charging problem
5167,Samsung Galaxy M34,Smartphone,Flipkart,battery,Negative,-0.5096,not great issue battery draining fast
